wav_filename,wav_filesize,transcript
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0239.wav,173414,alfalfa is healthy for you
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0227.wav,172664,the box contained three sweaters
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0067.wav,62892,charlie
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0155.wav,49504,light
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0136.wav,41184,cheer
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0179.wav,276272,it eventually became a rather proud claim
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0202.wav,233526,this is a period of transition for me
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0255.wav,161004,a roll of wire lay near the wall
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0129.wav,251604,the train approached the depot slowly
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0225.wav,43574,take
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0089.wav,71188,floor
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0018.wav,47644,chair
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0009.wav,62094,store
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0118.wav,51270,mut
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0075.wav,51072,bad
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0084.wav,238502,jane may earn more money by working hard
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0210.wav,51754,reek
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0100.wav,54888,ate
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0189.wav,71604,quebec
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0234.wav,41324,leak
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0024.wav,41676,feet
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0069.wav,219174,i tried to tell people in the community
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0187.wav,155700,there is a treehouse up above
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0064.wav,48430,tile
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0174.wav,211336,the dolphins swam around our boat
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0016.wav,85896,train
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0191.wav,412686,nothing has been done yet to take advantage of the enabling legislation
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0250.wav,44096,side
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0029.wav,158468,i was conscious all the time
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0091.wav,58922,sleep
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0281.wav,71226,pit
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0265.wav,68196,him
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0261.wav,67440,dark
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0051.wav,61778,droop
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0196.wav,61158,pretty
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0023.wav,67194,sip
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0072.wav,47638,deer
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0213.wav,49954,and
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0171.wav,53204,cart
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0040.wav,51606,play
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0058.wav,74014,witch
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0217.wav,62338,kitten
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0175.wav,45802,fat
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0151.wav,50176,whoop
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0248.wav,52906,spit
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0172.wav,48156,bit
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0047.wav,61222,forward
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0063.wav,57886,rock
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0262.wav,157554,carl lives in a lively home
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0107.wav,69954,explore
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0055.wav,60666,gnaw
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0108.wav,78390,sprinkle
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0286.wav,71226,brought
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0176.wav,40756,zero
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0011.wav,72294,range
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0087.wav,51072,thigh
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0246.wav,43080,thought
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0131.wav,49694,rocks
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0164.wav,56904,echo
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0149.wav,47820,jungle
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0080.wav,50090,though
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0104.wav,61518,prior
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0228.wav,45826,him
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0266.wav,80314,knitting
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0257.wav,51212,start
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0147.wav,39072,write
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0264.wav,67440,witch
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0141.wav,47330,sway
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0218.wav,39822,lick
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0124.wav,53004,slip
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0287.wav,71226,ticker
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0065.wav,40644,suit
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0088.wav,269412,mother sews yellow gingham aprons
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0022.wav,68044,floor
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0216.wav,51078,written
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0190.wav,57500,shy
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0148.wav,40082,loop
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0025.wav,47288,wish
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0150.wav,45800,side
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M01/wav_headMic/0134.wav,71446,coupe
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M02/wav_headMic/0160.wav,87918,sprinkle
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M02/wav_headMic/0167.wav,78966,pad
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M02/wav_headMic/0076.wav,65514,right
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M02/wav_headMic/0039.wav,81632,sticks
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M02/wav_headMic/0078.wav,71072,sip
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M02/wav_headMic/0042.wav,58812,tip
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M02/wav_headMic/0231.wav,67848,rock
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M02/wav_headMic/0239.wav,74912,deer
/content/mydrive/MyDrive/DeepSpeech-0.6.1/data/TORGO/TORGO/M02/wav_headMic/0083.wav,73544,double
